数据ID,用户ID,商品ID,评论时间戳,评论标题,评论内容,评分
TEST_1797,5988,PRODUCT_319,1330704000,测试评论标题 1797,这是测试评论内容 1797，商品使用体验,3
TEST_1798,5025,PRODUCT_557,1329840000,测试评论标题 1798,这是测试评论内容 1798，商品使用体验,3
TEST_1799,5020,PRODUCT_970,1295280000,测试评论标题 1799,这是测试评论内容 1799，商品使用体验,2
TEST_1800,5775,PRODUCT_25,1389801600,测试评论标题 1800,这是测试评论内容 1800，商品使用体验,2
TEST_1801,5010,PRODUCT_977,1304611200,测试评论标题 1801,这是测试评论内容 1801，商品使用体验,3
TEST_1802,5749,PRODUCT_50,1389628800,测试评论标题 1802,这是测试评论内容 1802，商品使用体验,5
TEST_1803,5766,PRODUCT_350,1369065600,测试评论标题 1803,这是测试评论内容 1803，商品使用体验,2
TEST_1804,5341,PRODUCT_848,1386777600,测试评论标题 1804,这是测试评论内容 1804，商品使用体验,5
TEST_1805,5902,PRODUCT_258,1340726400,测试评论标题 1805,这是测试评论内容 1805，商品使用体验,3
TEST_1806,5713,PRODUCT_344,1351180800,测试评论标题 1806,这是测试评论内容 1806，商品使用体验,2
TEST_1807,5094,PRODUCT_635,1301846400,测试评论标题 1807,这是测试评论内容 1807，商品使用体验,3
TEST_1808,5356,PRODUCT_627,1388678400,测试评论标题 1808,这是测试评论内容 1808，商品使用体验,1
TEST_1809,5512,PRODUCT_517,1356796800,测试评论标题 1809,这是测试评论内容 1809，商品使用体验,2
TEST_1810,5872,PRODUCT_732,1348416000,测试评论标题 1810,这是测试评论内容 1810，商品使用体验,3
TEST_1811,5836,PRODUCT_741,1345305600,测试评论标题 1811,这是测试评论内容 1811，商品使用体验,5
TEST_1812,5773,PRODUCT_381,1298217600,测试评论标题 1812,这是测试评论内容 1812，商品使用体验,1
TEST_1813,5475,PRODUCT_129,1377964800,测试评论标题 1813,这是测试评论内容 1813，商品使用体验,3
TEST_1814,5933,PRODUCT_584,1355760000,测试评论标题 1814,这是测试评论内容 1814，商品使用体验,5
TEST_1815,5075,PRODUCT_419,1371139200,测试评论标题 1815,这是测试评论内容 1815，商品使用体验,1
TEST_1816,5660,PRODUCT_990,1383494400,测试评论标题 1816,这是测试评论内容 1816，商品使用体验,3
TEST_1817,5103,PRODUCT_74,1311782400,测试评论标题 1817,这是测试评论内容 1817，商品使用体验,3
TEST_1818,5284,PRODUCT_670,1303401600,测试评论标题 1818,这是测试评论内容 1818，商品使用体验,4
TEST_1819,5318,PRODUCT_30,1352476800,测试评论标题 1819,这是测试评论内容 1819，商品使用体验,2
TEST_1820,5896,PRODUCT_153,1356969600,测试评论标题 1820,这是测试评论内容 1820，商品使用体验,4
TEST_1821,5894,PRODUCT_132,1357142400,测试评论标题 1821,这是测试评论内容 1821，商品使用体验,5
TEST_1822,5077,PRODUCT_759,1336147200,测试评论标题 1822,这是测试评论内容 1822，商品使用体验,1
TEST_1823,5782,PRODUCT_10,1296662400,测试评论标题 1823,这是测试评论内容 1823，商品使用体验,2
TEST_1824,5673,PRODUCT_733,1376236800,测试评论标题 1824,这是测试评论内容 1824，商品使用体验,3
TEST_1825,5180,PRODUCT_819,1395504000,测试评论标题 1825,这是测试评论内容 1825，商品使用体验,5
TEST_1826,5297,PRODUCT_785,1350748800,测试评论标题 1826,这是测试评论内容 1826，商品使用体验,3
TEST_1827,5536,PRODUCT_151,1373385600,测试评论标题 1827,这是测试评论内容 1827，商品使用体验,3
TEST_1828,5235,PRODUCT_149,1369324800,测试评论标题 1828,这是测试评论内容 1828，商品使用体验,2
TEST_1829,5229,PRODUCT_757,1374854400,测试评论标题 1829,这是测试评论内容 1829，商品使用体验,1
TEST_1830,5187,PRODUCT_474,1350316800,测试评论标题 1830,这是测试评论内容 1830，商品使用体验,1
TEST_1831,5942,PRODUCT_616,1335888000,测试评论标题 1831,这是测试评论内容 1831，商品使用体验,4
TEST_1832,5626,PRODUCT_367,1383148800,测试评论标题 1832,这是测试评论内容 1832，商品使用体验,3
TEST_1833,5102,PRODUCT_433,1330444800,测试评论标题 1833,这是测试评论内容 1833，商品使用体验,3
TEST_1834,5591,PRODUCT_422,1378656000,测试评论标题 1834,这是测试评论内容 1834，商品使用体验,5
TEST_1835,5382,PRODUCT_839,1365177600,测试评论标题 1835,这是测试评论内容 1835，商品使用体验,1
TEST_1836,5355,PRODUCT_81,1301500800,测试评论标题 1836,这是测试评论内容 1836，商品使用体验,5
TEST_1837,5013,PRODUCT_68,1300291200,测试评论标题 1837,这是测试评论内容 1837，商品使用体验,2
TEST_1838,5143,PRODUCT_789,1392652800,测试评论标题 1838,这是测试评论内容 1838，商品使用体验,3
TEST_1839,5945,PRODUCT_881,1391961600,测试评论标题 1839,这是测试评论内容 1839，商品使用体验,4
TEST_1840,5814,PRODUCT_978,1336233600,测试评论标题 1840,这是测试评论内容 1840，商品使用体验,1
TEST_1841,5942,PRODUCT_493,1342627200,测试评论标题 1841,这是测试评论内容 1841，商品使用体验,5
TEST_1842,5218,PRODUCT_488,1374076800,测试评论标题 1842,这是测试评论内容 1842，商品使用体验,4
TEST_1843,5561,PRODUCT_824,1313856000,测试评论标题 1843,这是测试评论内容 1843，商品使用体验,1
TEST_1844,5246,PRODUCT_191,1343232000,测试评论标题 1844,这是测试评论内容 1844，商品使用体验,4
TEST_1845,5994,PRODUCT_93,1373644800,测试评论标题 1845,这是测试评论内容 1845，商品使用体验,2
TEST_1846,5914,PRODUCT_326,1364832000,测试评论标题 1846,这是测试评论内容 1846，商品使用体验,3
TEST_1847,5548,PRODUCT_431,1299686400,测试评论标题 1847,这是测试评论内容 1847，商品使用体验,5
TEST_1848,5862,PRODUCT_899,1391529600,测试评论标题 1848,这是测试评论内容 1848，商品使用体验,2
TEST_1849,5148,PRODUCT_218,1353081600,测试评论标题 1849,这是测试评论内容 1849，商品使用体验,1
TEST_1850,5416,PRODUCT_504,1302710400,测试评论标题 1850,这是测试评论内容 1850，商品使用体验,5
TEST_1851,5884,PRODUCT_166,1357056000,测试评论标题 1851,这是测试评论内容 1851，商品使用体验,4
TEST_1852,5454,PRODUCT_808,1334505600,测试评论标题 1852,这是测试评论内容 1852，商品使用体验,3
TEST_1853,5510,PRODUCT_326,1387296000,测试评论标题 1853,这是测试评论内容 1853，商品使用体验,5
TEST_1854,5955,PRODUCT_803,1309708800,测试评论标题 1854,这是测试评论内容 1854，商品使用体验,4
TEST_1855,5127,PRODUCT_750,1380902400,测试评论标题 1855,这是测试评论内容 1855，商品使用体验,2
TEST_1856,5202,PRODUCT_919,1382025600,测试评论标题 1856,这是测试评论内容 1856，商品使用体验,1
TEST_1857,5520,PRODUCT_227,1330358400,测试评论标题 1857,这是测试评论内容 1857，商品使用体验,3
TEST_1858,5190,PRODUCT_538,1297440000,测试评论标题 1858,这是测试评论内容 1858，商品使用体验,5
TEST_1859,5546,PRODUCT_480,1367078400,测试评论标题 1859,这是测试评论内容 1859，商品使用体验,5
TEST_1860,5850,PRODUCT_865,1315843200,测试评论标题 1860,这是测试评论内容 1860，商品使用体验,4
TEST_1861,5267,PRODUCT_615,1373126400,测试评论标题 1861,这是测试评论内容 1861，商品使用体验,1
TEST_1862,5395,PRODUCT_377,1324828800,测试评论标题 1862,这是测试评论内容 1862，商品使用体验,4
TEST_1863,5614,PRODUCT_837,1370793600,测试评论标题 1863,这是测试评论内容 1863，商品使用体验,1
TEST_1864,5157,PRODUCT_257,1323619200,测试评论标题 1864,这是测试评论内容 1864，商品使用体验,2
TEST_1865,5732,PRODUCT_9,1328716800,测试评论标题 1865,这是测试评论内容 1865，商品使用体验,5
TEST_1866,5961,PRODUCT_142,1310140800,测试评论标题 1866,这是测试评论内容 1866，商品使用体验,1
TEST_1867,5102,PRODUCT_686,1360512000,测试评论标题 1867,这是测试评论内容 1867，商品使用体验,1
TEST_1868,5316,PRODUCT_513,1308931200,测试评论标题 1868,这是测试评论内容 1868，商品使用体验,1
TEST_1869,5483,PRODUCT_409,1393689600,测试评论标题 1869,这是测试评论内容 1869，商品使用体验,3
TEST_1870,5965,PRODUCT_322,1323100800,测试评论标题 1870,这是测试评论内容 1870，商品使用体验,4
TEST_1871,5409,PRODUCT_678,1329494400,测试评论标题 1871,这是测试评论内容 1871，商品使用体验,1
TEST_1872,5625,PRODUCT_431,1359475200,测试评论标题 1872,这是测试评论内容 1872，商品使用体验,1
TEST_1873,5036,PRODUCT_946,1347033600,测试评论标题 1873,这是测试评论内容 1873，商品使用体验,1
TEST_1874,5109,PRODUCT_87,1370707200,测试评论标题 1874,这是测试评论内容 1874，商品使用体验,3
TEST_1875,5359,PRODUCT_536,1310745600,测试评论标题 1875,这是测试评论内容 1875，商品使用体验,4
TEST_1876,5646,PRODUCT_746,1373644800,测试评论标题 1876,这是测试评论内容 1876，商品使用体验,5
TEST_1877,5903,PRODUCT_132,1316448000,测试评论标题 1877,这是测试评论内容 1877，商品使用体验,5
TEST_1878,5279,PRODUCT_727,1315411200,测试评论标题 1878,这是测试评论内容 1878，商品使用体验,3
TEST_1879,5019,PRODUCT_433,1308931200,测试评论标题 1879,这是测试评论内容 1879，商品使用体验,2
TEST_1880,5735,PRODUCT_702,1329753600,测试评论标题 1880,这是测试评论内容 1880，商品使用体验,1
TEST_1881,5277,PRODUCT_724,1320595200,测试评论标题 1881,这是测试评论内容 1881，商品使用体验,3
TEST_1882,5949,PRODUCT_91,1335456000,测试评论标题 1882,这是测试评论内容 1882，商品使用体验,1
TEST_1883,5959,PRODUCT_244,1385049600,测试评论标题 1883,这是测试评论内容 1883，商品使用体验,5
TEST_1884,5489,PRODUCT_454,1333728000,测试评论标题 1884,这是测试评论内容 1884，商品使用体验,1
TEST_1885,5165,PRODUCT_394,1355328000,测试评论标题 1885,这是测试评论内容 1885，商品使用体验,1
TEST_1886,5057,PRODUCT_463,1351958400,测试评论标题 1886,这是测试评论内容 1886，商品使用体验,3
TEST_1887,5042,PRODUCT_427,1334332800,测试评论标题 1887,这是测试评论内容 1887，商品使用体验,1
TEST_1888,5131,PRODUCT_812,1320768000,测试评论标题 1888,这是测试评论内容 1888，商品使用体验,3
TEST_1889,5353,PRODUCT_642,1352736000,测试评论标题 1889,这是测试评论内容 1889，商品使用体验,1
TEST_1890,5125,PRODUCT_925,1395417600,测试评论标题 1890,这是测试评论内容 1890，商品使用体验,4
TEST_1891,5174,PRODUCT_424,1331740800,测试评论标题 1891,这是测试评论内容 1891，商品使用体验,1
TEST_1892,5450,PRODUCT_683,1324224000,测试评论标题 1892,这是测试评论内容 1892，商品使用体验,4
TEST_1893,5967,PRODUCT_141,1296316800,测试评论标题 1893,这是测试评论内容 1893，商品使用体验,4
TEST_1894,5879,PRODUCT_375,1355932800,测试评论标题 1894,这是测试评论内容 1894，商品使用体验,1
TEST_1895,5935,PRODUCT_746,1346169600,测试评论标题 1895,这是测试评论内容 1895，商品使用体验,5
TEST_1896,5841,PRODUCT_507,1330876800,测试评论标题 1896,这是测试评论内容 1896，商品使用体验,5
TEST_1897,5418,PRODUCT_199,1368892800,测试评论标题 1897,这是测试评论内容 1897，商品使用体验,2
TEST_1898,5722,PRODUCT_54,1321891200,测试评论标题 1898,这是测试评论内容 1898，商品使用体验,4
TEST_1899,5096,PRODUCT_204,1392307200,测试评论标题 1899,这是测试评论内容 1899，商品使用体验,4
TEST_1900,5487,PRODUCT_904,1319558400,测试评论标题 1900,这是测试评论内容 1900，商品使用体验,3
TEST_1901,5185,PRODUCT_675,1390406400,测试评论标题 1901,这是测试评论内容 1901，商品使用体验,2
TEST_1902,5114,PRODUCT_749,1391788800,测试评论标题 1902,这是测试评论内容 1902，商品使用体验,4
TEST_1903,5854,PRODUCT_828,1299340800,测试评论标题 1903,这是测试评论内容 1903，商品使用体验,3
TEST_1904,5380,PRODUCT_58,1328371200,测试评论标题 1904,这是测试评论内容 1904，商品使用体验,4
TEST_1905,5719,PRODUCT_913,1345478400,测试评论标题 1905,这是测试评论内容 1905，商品使用体验,1
TEST_1906,5233,PRODUCT_796,1338652800,测试评论标题 1906,这是测试评论内容 1906，商品使用体验,4
TEST_1907,5387,PRODUCT_224,1328112000,测试评论标题 1907,这是测试评论内容 1907，商品使用体验,3
TEST_1908,5465,PRODUCT_844,1355932800,测试评论标题 1908,这是测试评论内容 1908，商品使用体验,5
TEST_1909,5675,PRODUCT_305,1330531200,测试评论标题 1909,这是测试评论内容 1909，商品使用体验,2
TEST_1910,5226,PRODUCT_68,1370793600,测试评论标题 1910,这是测试评论内容 1910，商品使用体验,5
TEST_1911,5419,PRODUCT_375,1298217600,测试评论标题 1911,这是测试评论内容 1911，商品使用体验,2
TEST_1912,5572,PRODUCT_857,1324569600,测试评论标题 1912,这是测试评论内容 1912，商品使用体验,1
TEST_1913,5324,PRODUCT_158,1381680000,测试评论标题 1913,这是测试评论内容 1913，商品使用体验,1
TEST_1914,5009,PRODUCT_931,1301500800,测试评论标题 1914,这是测试评论内容 1914，商品使用体验,5
TEST_1915,5407,PRODUCT_474,1365264000,测试评论标题 1915,这是测试评论内容 1915，商品使用体验,3
TEST_1916,5242,PRODUCT_915,1366992000,测试评论标题 1916,这是测试评论内容 1916，商品使用体验,5
TEST_1917,5723,PRODUCT_744,1342627200,测试评论标题 1917,这是测试评论内容 1917，商品使用体验,5
TEST_1918,5781,PRODUCT_791,1387468800,测试评论标题 1918,这是测试评论内容 1918，商品使用体验,2
TEST_1919,5320,PRODUCT_581,1355155200,测试评论标题 1919,这是测试评论内容 1919，商品使用体验,1
TEST_1920,5888,PRODUCT_583,1312646400,测试评论标题 1920,这是测试评论内容 1920，商品使用体验,1
TEST_1921,5015,PRODUCT_413,1388678400,测试评论标题 1921,这是测试评论内容 1921，商品使用体验,5
TEST_1922,5737,PRODUCT_127,1313856000,测试评论标题 1922,这是测试评论内容 1922，商品使用体验,1
TEST_1923,5695,PRODUCT_337,1395158400,测试评论标题 1923,这是测试评论内容 1923，商品使用体验,2
TEST_1924,5048,PRODUCT_843,1377014400,测试评论标题 1924,这是测试评论内容 1924，商品使用体验,5
TEST_1925,5809,PRODUCT_236,1298563200,测试评论标题 1925,这是测试评论内容 1925，商品使用体验,1
TEST_1926,5415,PRODUCT_179,1384272000,测试评论标题 1926,这是测试评论内容 1926，商品使用体验,5
TEST_1927,5335,PRODUCT_760,1374422400,测试评论标题 1927,这是测试评论内容 1927，商品使用体验,4
TEST_1928,5281,PRODUCT_310,1388678400,测试评论标题 1928,这是测试评论内容 1928，商品使用体验,2
TEST_1929,5019,PRODUCT_864,1375632000,测试评论标题 1929,这是测试评论内容 1929，商品使用体验,3
TEST_1930,5704,PRODUCT_852,1357315200,测试评论标题 1930,这是测试评论内容 1930，商品使用体验,5
TEST_1931,5803,PRODUCT_713,1348675200,测试评论标题 1931,这是测试评论内容 1931，商品使用体验,5
TEST_1932,5797,PRODUCT_349,1393344000,测试评论标题 1932,这是测试评论内容 1932，商品使用体验,2
TEST_1933,5746,PRODUCT_223,1314979200,测试评论标题 1933,这是测试评论内容 1933，商品使用体验,2
TEST_1934,5565,PRODUCT_477,1296921600,测试评论标题 1934,这是测试评论内容 1934，商品使用体验,3
TEST_1935,5650,PRODUCT_887,1326038400,测试评论标题 1935,这是测试评论内容 1935，商品使用体验,3
